;# STN;YYYYMMDD;   HH;   DD;   FH;   FF;   FX;    T; T10N;   TD;   SQ;    Q;   DR;   RH;    P;   VV;    N;    U;   WW;   IX;    M;    R;    S;    O;    Y
242;260;20220112;3;240;10;10;30;36;     ;33;0;0;0;0;10366;26;8;98;   10;7;0;0;0;0;0
243;260;20220112;4;260;10;10;30;36;     ;33;0;0;0;-1;10370;13;8;98;   22;7;0;1;0;0;0
244;260;20220112;5;220;10;10;30;37;     ;36;0;0;0;0;10369;4;9;99;   34;7;1;0;0;0;0
245;260;20220112;6;0;10;0;30;34;   26;34;0;0;0;0;10373;1;9;99;   34;7;1;0;0;0;0
246;260;20220112;7;10;10;10;30;36;     ;36;0;0;0;0;10381;5;8;99;   32;7;1;0;0;0;0
247;260;20220112;8;350;10;10;40;39;     ;39;0;1;0;0;10388;4;9;99;   34;7;1;0;0;0;0
248;260;20220112;9;990;10;10;30;37;     ;34;0;7;0;0;10397;20;8;98;   20;7;1;0;0;0;0
249;260;20220112;10;0;10;0;30;40;     ;37;0;17;0;0;10404;38;8;98;   10;7;0;0;0;0;0
250;260;20220112;11;990;10;10;30;45;     ;35;0;40;0;0;10402;57;8;93;   10;7;0;0;0;0;0
251;260;20220112;12;990;10;10;30;48;   31;37;0;51;0;0;10400;57;8;92;   10;7;0;0;0;0;0
252;260;20220112;13;210;20;20;30;49;     ;38;2;52;0;0;10400;57;7;92;   10;7;0;0;0;0;0
253;260;20220112;14;260;20;20;30;47;     ;36;0;29;0;0;10401;56;8;92;   10;7;0;0;0;0;0
254;260;20220112;15;210;20;20;30;45;     ;37;0;17;0;0;10399;48;8;94;   10;7;0;0;0;0;0
255;260;20220112;16;240;20;20;30;43;     ;40;0;5;0;0;10403;26;8;98;   10;7;0;0;0;0;0
256;260;20220112;17;220;20;20;40;42;     ;41;0;0;0;0;10401;5;9;99;   34;7;1;0;0;0;0
257;260;20220112;18;200;20;20;40;47;   41;44;0;0;0;0;10407;23;8;98;   20;7;1;0;0;0;0
258;260;20220112;19;210;30;20;50;46;     ;43;0;0;0;0;10410;11;8;98;   10;7;0;0;0;0;0
259;260;20220112;20;220;30;30;50;44;     ;43;0;0;0;0;10410;19;8;98;   10;7;0;0;0;0;0
260;260;20220112;21;210;30;20;40;40;     ;40;0;0;0;0;10413;4;9;99;   34;7;1;0;0;0;0
261;260;20220112;22;230;30;30;50;38;     ;38;0;0;0;0;10411;8;9;99;   32;7;1;0;0;0;0
262;260;20220112;23;220;30;30;50;38;     ;38;0;0;0;0;10411;3;9;99;   34;7;1;0;0;0;0
263;260;20220112;24;210;30;30;60;35;   35;35;0;0;0;0;10411;4;9;99;   32;7;1;0;0;0;0
264;260;20220113;1;220;20;20;50;34;     ;33;0;0;0;0;10412;4;9;99;   33;7;1;0;0;0;0
265;260;20220113;2;230;30;30;50;35;     ;35;0;0;0;0;10411;3;9;99;   34;7;1;0;0;0;0
266;260;20220113;3;220;30;30;50;36;     ;35;0;0;0;0;10406;2;9;99;   34;7;1;0;0;0;0
267;260;20220113;4;220;30;30;50;37;     ;37;0;0;0;0;10405;2;9;99;   33;7;1;0;0;0;0
268;260;20220113;5;220;30;40;60;39;     ;39;0;0;0;0;10405;2;9;99;   33;7;1;0;0;0;0
269;260;20220113;6;220;30;30;70;40;   34;40;0;0;0;0;10405;3;9;99;   32;7;1;0;0;0;0
270;260;20220113;7;220;30;30;60;39;     ;39;0;0;0;0;10406;2;9;99;   34;7;1;0;0;0;0
271;260;20220113;8;230;30;30;60;40;     ;39;0;1;0;0;10408;3;9;99;   32;7;1;0;0;0;0
272;260;20220113;9;240;30;30;70;40;     ;40;0;7;0;0;10409;4;9;99;   32;7;1;0;0;0;0
273;260;20220113;10;220;30;30;60;45;     ;45;0;15;0;0;10410;3;9;99;   34;7;1;0;0;0;0
274;260;20220113;11;220;30;30;50;46;     ;45;0;25;0;0;10409;3;9;99;   33;7;1;0;0;0;0
275;260;20220113;12;210;30;30;50;49;   39;48;0;23;0;0;10404;4;9;99;   32;7;1;0;0;0;0
276;260;20220113;13;220;40;40;60;47;     ;47;0;23;0;0;10399;9;9;99;   32;7;1;0;0;0;0
277;260;20220113;14;230;40;30;60;48;     ;45;0;21;0;0;10396;18;8;98;   20;7;1;0;0;0;0
278;260;20220113;15;250;30;30;50;48;     ;45;0;12;0;0;10396;18;8;98;   10;7;0;0;0;0;0
279;260;20220113;16;230;30;30;50;49;     ;48;0;4;0;0;10395;7;9;99;   34;7;1;0;0;0;0
280;260;20220113;17;240;20;20;40;52;     ;49;0;0;0;0;10395;14;8;98;   20;7;1;0;0;0;0
281;260;20220113;18;220;30;30;50;52;   48;49;0;0;0;0;10391;18;8;98;   10;7;0;0;0;0;0
282;260;20220113;19;230;30;30;50;51;     ;48;0;0;0;0;10388;18;8;98;   10;7;0;0;0;0;0
283;260;20220113;20;220;30;30;70;46;     ;43;0;0;0;0;10386;12;8;98;   10;7;0;0;0;0;0
284;260;20220113;21;230;30;20;60;45;     ;42;0;0;0;0;10386;14;8;98;   10;7;0;0;0;0;0
285;260;20220113;22;210;30;30;40;44;     ;44;0;0;0;0;10382;8;9;99;   34;7;1;0;0;0;0
286;260;20220113;23;220;30;30;50;39;     ;39;0;0;0;0;10379;5;9;99;   34;7;1;0;0;0;0
287;260;20220113;24;230;30;30;60;39;   38;39;0;0;0;0;10376;6;9;99;   32;7;1;0;0;0;0
288;260;20220114;1;230;30;20;60;38;     ;38;0;0;0;0;10370;8;9;99;   32;7;1;0;0;0;0
289;260;20220114;2;230;30;30;50;36;     ;35;0;0;0;0;10368;4;9;99;   34;7;1;0;0;0;0
290;260;20220114;3;220;20;20;40;35;     ;35;0;0;0;0;10366;8;9;99;   32;7;1;0;0;0;0
291;260;20220114;4;230;30;30;60;33;     ;33;0;0;0;0;10363;3;9;99;   34;7;1;0;0;0;0
292;260;20220114;5;220;30;30;50;33;     ;32;0;0;0;0;10357;3;9;99;   33;7;1;0;0;0;0
293;260;20220114;6;230;20;20;40;33;   33;33;0;0;0;0;10355;3;9;99;   33;7;1;0;0;0;0
294;260;20220114;7;230;20;20;40;32;     ;29;0;0;0;0;10357;15;8;98;   20;7;1;0;0;0;0
295;260;20220114;8;230;20;20;40;35;     ;32;0;1;0;0;10358;34;8;98;   10;7;0;0;0;0;0
296;260;20220114;9;240;20;10;40;38;     ;35;0;6;0;0;10361;50;8;98;   10;7;0;0;0;0;0
297;260;20220114;10;210;10;20;30;43;     ;37;0;14;0;0;10360;56;8;96;   10;7;0;0;0;0;0
298;260;20220114;11;990;10;10;30;49;     ;44;0;22;0;0;10362;58;8;96;   10;7;0;0;0;0;0
299;260;20220114;12;180;10;10;20;54;   32;47;0;23;0;0;10358;57;8;95;   10;7;0;0;0;0;0
300;260;20220114;13;190;10;10;30;57;     ;51;0;22;0;0;10356;57;8;95;   10;7;0;0;0;0;0
301;260;20220114;14;170;10;10;30;60;     ;51;0;20;0;0;10353;58;8;93;   10;7;0;0;0;0;0
302;260;20220114;15;0;10;0;30;59;     ;53;0;10;0;0;10353;57;8;96;   10;7;0;0;0;0;0
303;260;20220114;16;990;0;10;20;59;     ;51;0;3;0;0;10350;58;8;94;   10;7;0;0;0;0;0
304;260;20220114;17;150;10;10;30;58;     ;47;0;0;0;0;10353;58;8;92;   10;7;0;0;0;0;0
305;260;20220114;18;150;10;20;30;57;   54;47;0;0;0;0;10350;58;8;93;   10;7;0;0;0;0;0
306;260;20220114;19;140;10;10;30;55;     ;47;0;0;0;0;10349;57;8;94;   10;7;0;0;0;0;0
307;260;20220114;20;120;10;10;30;53;     ;45;0;0;0;0;10342;50;8;94;   10;7;0;0;0;0;0
308;260;20220114;21;130;10;10;30;50;     ;47;0;0;0;0;10342;33;8;97;   10;7;0;0;0;0;0
309;260;20220114;22;990;10;10;30;47;     ;45;0;0;0;0;10339;21;8;98;   10;7;0;0;0;0;0
310;260;20220114;23;150;10;10;30;45;     ;43;0;0;0;0;10334;10;8;98;   10;7;0;0;0;0;0
311;260;20220114;24;70;10;20;30;43;   44;42;0;0;0;0;10331;6;9;99;   34;7;1;0;0;0;0
312;260;20220115;1;130;20;20;40;40;     ;40;0;0;0;0;10326;4;9;99;   34;7;1;0;0;0;0
313;260;20220115;2;140;20;20;30;37;     ;37;0;0;0;0;10322;5;9;99;   32;7;1;0;0;0;0
314;260;20220115;3;110;20;30;40;37;     ;37;0;0;0;0;10315;8;9;99;   32;7;1;0;0;0;0
315;260;20220115;4;110;30;40;60;33;     ;30;0;0;0;0;10309;17;8;98;   20;7;1;0;0;0;0
316;260;20220115;5;120;30;30;60;28;     ;28;0;0;0;0;10305;7;9;99;   34;7;1;0;0;0;0
317;260;20220115;6;130;40;40;60;26;   27;25;0;0;0;0;10299;3;9;99;   34;7;1;0;0;0;0
318;260;20220115;7;120;40;50;70;25;     ;25;0;0;0;0;10293;4;9;99;   32;7;1;0;0;0;0
319;260;20220115;8;140;40;30;60;28;     ;28;0;1;0;0;10293;3;9;99;   34;7;1;0;0;0;0
320;260;20220115;9;130;40;40;60;30;     ;30;0;4;0;0;10292;3;9;99;   33;7;1;0;0;0;0
321;260;20220115;10;130;40;40;70;32;     ;32;0;11;0;0;10288;3;9;99;   33;7;1;0;0;0;0
322;260;20220115;11;150;30;30;60;34;     ;34;0;15;0;0;10285;3;9;99;   33;7;1;0;0;0;0
323;260;20220115;12;160;40;40;70;31;   25;31;0;18;0;-1;10280;3;9;99;   33;7;1;1;0;0;0
324;260;20220115;13;150;40;30;70;24;     ;24;0;18;0;0;10270;3;9;99;   33;7;1;0;0;0;0
325;260;20220115;14;170;30;30;60;17;     ;14;0;16;0;0;10268;22;8;98;   20;7;1;0;0;0;0
326;260;20220115;15;180;30;30;50;19;     ;15;0;12;0;0;10263;50;8;97;   10;7;0;0;0;0;0
327;260;20220115;16;150;30;30;50;18;     ;13;0;5;0;0;10257;44;8;96;   10;7;0;0;0;0;0
328;260;20220115;17;160;30;30;50;16;     ;11;0;0;0;0;10252;43;8;96;   10;7;0;0;0;0;0
329;260;20220115;18;160;30;30;50;17;   15;13;0;0;0;0;10250;32;8;97;   10;7;0;0;0;0;0
330;260;20220115;19;160;30;30;50;12;     ;10;0;0;0;0;10250;27;8;98;   10;7;0;0;0;0;0
331;260;20220115;20;160;30;30;50;9;     ;6;0;0;0;0;10245;18;8;97;   10;7;0;0;0;0;0
332;260;20220115;21;160;30;30;50;10;     ;8;0;0;0;0;10240;5;9;98;   34;7;1;0;0;0;0
333;260;20220115;22;200;30;20;40;10;     ;10;0;0;0;0;10242;4;9;99;   34;7;1;0;0;0;0
334;260;20220115;23;180;20;20;40;13;     ;13;0;0;0;0;10236;3;9;99;   34;7;1;0;0;0;0
335;260;20220115;24;200;30;30;40;15;    9;15;0;0;0;0;10233;4;9;99;   32;7;1;0;0;0;0
336;260;20220116;1;180;30;40;50;15;     ;15;0;0;0;0;10227;3;9;99;   34;7;1;0;0;0;0
337;260;20220116;2;190;30;30;60;18;     ;17;0;0;0;0;10222;7;9;99;   32;7;1;0;0;0;0
338;260;20220116;3;200;30;30;60;23;     ;23;0;0;0;0;10224;4;9;99;   34;7;1;0;0;0;0
339;260;20220116;4;200;30;30;50;26;     ;26;0;0;0;0;10218;4;9;99;   33;7;1;0;0;0;0
340;260;20220116;5;210;30;30;50;30;     ;27;0;0;0;0;10216;17;8;98;   20;7;1;0;0;0;0
341;260;20220116;6;210;30;30;50;32;   16;29;0;0;0;0;10216;26;8;97;   10;7;0;0;0;0;0
342;260;20220116;7;220;30;30;50;33;     ;29;0;0;0;0;10220;35;8;97;   10;7;0;0;0;0;0
343;260;20220116;8;240;30;30;50;50;     ;26;0;1;0;0;10226;65;8;84;     ;5;0;0;0;0;0
344;260;20220116;9;240;30;40;70;60;     ;31;0;6;0;0;10228;70;8;81;     ;5;0;0;0;0;0
345;260;20220116;10;230;40;40;80;56;     ;41;0;12;0;0;10235;57;8;90;   10;7;0;0;0;0;0
346;260;20220116;11;230;40;40;80;53;     ;43;0;15;0;0;10239;40;8;93;   10;7;0;0;0;0;0
347;260;20220116;12;230;50;40;90;55;   28;45;0;18;0;0;10241;35;8;93;   10;7;0;0;0;0;0
348;260;20220116;13;220;50;40;80;64;     ;51;0;25;0;0;10238;50;8;91;   10;7;0;0;0;0;0
349;260;20220116;14;230;50;50;90;67;     ;45;0;23;0;0;10241;60;8;85;     ;5;0;0;0;0;0
350;260;20220116;15;240;50;50;90;67;     ;57;0;10;0;-1;10245;50;8;93;   57;7;0;1;0;0;0
351;260;20220116;16;250;40;40;90;65;     ;59;0;4;0;-1;10248;42;8;95;   23;7;0;1;0;0;0
352;260;20220116;17;280;30;30;70;70;     ;53;0;0;0;0;10263;63;8;89;     ;5;0;0;0;0;0
353;260;20220116;18;260;30;30;60;68;   54;52;0;0;0;0;10267;63;8;89;    2;7;0;0;0;0;0
354;260;20220116;19;260;30;30;50;69;     ;50;0;0;0;0;10277;64;8;88;     ;5;0;0;0;0;0
355;260;20220116;20;260;30;30;60;67;     ;59;0;0;0;-1;10282;59;8;94;   22;7;0;1;0;0;0
356;260;20220116;21;260;30;30;60;71;     ;62;0;0;0;0;10287;59;8;94;   10;7;0;0;0;0;0
357;260;20220116;22;290;30;30;60;72;     ;56;0;0;0;0;10294;62;8;89;     ;5;0;0;0;0;0
358;260;20220116;23;290;20;20;40;71;     ;43;0;0;0;0;10298;67;8;82;     ;5;0;0;0;0;0
359;260;20220116;24;290;30;30;70;72;   61;27;0;0;0;0;10305;73;8;73;    2;7;0;0;0;0;0
360;260;20220117;1;280;30;30;70;71;     ;19;0;0;0;0;10305;73;8;69;     ;5;0;0;0;0;0
361;260;20220117;2;270;30;30;80;66;     ;21;0;0;0;0;10308;73;7;72;     ;5;0;0;0;0;0
362;260;20220117;3;270;30;30;60;57;     ;22;0;0;0;0;10307;71;1;78;     ;5;0;0;0;0;0
363;260;20220117;4;260;30;30;70;51;     ;28;0;0;0;0;10308;69;6;85;     ;5;0;0;0;0;0
364;260;20220117;5;260;30;30;60;50;     ;35;0;0;0;0;10310;67;1;89;     ;5;0;0;0;0;0
365;260;20220117;6;260;30;30;70;51;   36;39;0;0;0;0;10312;64;4;92;     ;5;0;0;0;0;0
366;260;20220117;7;260;30;30;60;50;     ;42;0;0;0;0;10316;60;1;94;     ;5;0;0;0;0;0
367;260;20220117;8;280;30;30;50;59;     ;44;0;1;0;0;10324;62;8;89;     ;5;0;0;0;0;0
368;260;20220117;9;270;30;30;70;65;     ;46;0;8;0;0;10325;64;8;87;     ;5;0;0;0;0;0
369;260;20220117;10;280;40;30;70;73;     ;53;0;24;0;0;10333;63;8;87;     ;5;0;0;0;0;0
370;260;20220117;11;290;40;40;80;80;     ;56;0;29;0;0;10337;63;8;84;     ;5;0;0;0;0;0
371;260;20220117;12;290;40;40;80;87;   39;56;0;32;0;0;10343;65;8;81;     ;5;0;0;0;0;0
372;260;20220117;13;300;40;40;90;89;     ;57;0;28;0;0;10341;64;8;80;     ;5;0;0;0;0;0
373;260;20220117;14;310;40;40;80;90;     ;58;0;26;0;0;10345;62;8;80;     ;5;0;0;0;0;0
374;260;20220117;15;310;40;30;70;86;     ;57;7;24;0;0;10349;61;2;82;     ;5;0;0;0;0;0
375;260;20220117;16;320;30;40;80;87;     ;58;3;11;0;0;10356;61;8;82;     ;5;0;0;0;0;0
376;260;20220117;17;320;30;20;70;83;     ;60;0;0;0;0;10362;60;8;85;     ;5;0;0;0;0;0
377;260;20220117;18;310;20;20;40;78;   68;59;0;0;0;0;10366;60;8;87;     ;5;0;0;0;0;0
378;260;20220117;19;320;20;20;30;70;     ;56;0;0;0;0;10368;59;7;90;   10;7;0;0;0;0;0
379;260;20220117;20;280;20;10;30;46;     ;45;0;0;0;0;10374;49;2;98;   10;7;0;0;0;0;0
380;260;20220117;21;260;10;20;30;34;     ;31;0;0;0;0;10377;17;3;98;   10;7;0;0;0;0;0
381;260;20220117;22;280;20;20;40;43;     ;40;0;0;0;0;10377;49;1;98;   10;7;0;0;0;0;0
382;260;20220117;23;300;20;20;40;43;     ;40;0;0;0;0;10379;35;0;98;   10;7;0;0;0;0;0
383;260;20220117;24;310;10;10;30;21;  -17;20;0;0;0;0;10379;4;1;98;   34;7;1;0;0;0;0
384;260;20220118;1;300;10;10;30;9;     ;8;0;0;0;0;10382;2;7;99;   34;7;1;0;0;0;0
385;260;20220118;2;0;0;0;20;6;     ;5;0;0;0;0;10382;2;9;99;   33;7;1;0;0;0;0
386;260;20220118;3;0;0;0;10;10;     ;10;0;0;0;0;10381;1;9;99;   34;7;1;0;0;0;0
387;260;20220118;4;110;0;10;20;15;     ;14;0;0;0;0;10384;1;9;99;   33;7;1;0;0;0;0
388;260;20220118;5;170;10;10;10;25;     ;24;0;0;0;0;10386;1;9;99;   33;7;1;0;0;0;0
389;260;20220118;6;200;20;20;30;27;  -25;26;0;0;0;0;10386;1;9;99;   33;7;1;0;0;0;0
390;260;20220118;7;200;20;10;30;28;     ;28;0;0;0;0;10388;1;9;99;   33;7;1;0;0;0;0
391;260;20220118;8;160;10;20;30;30;     ;30;0;2;0;0;10390;3;9;99;   32;7;1;0;0;0;0
392;260;20220118;9;200;20;30;40;32;     ;31;0;9;0;0;10393;3;9;99;   33;7;1;0;0;0;0
393;260;20220118;10;210;20;30;50;35;     ;35;0;18;0;0;10394;3;9;99;   33;7;1;0;0;0;0
394;260;20220118;11;210;30;30;50;39;     ;39;0;28;0;0;10393;2;9;99;   34;7;1;0;0;0;0
395;260;20220118;12;200;20;20;40;50;   26;50;0;30;0;0;10391;4;9;99;   32;7;1;0;0;0;0
396;260;20220118;13;210;20;20;50;54;     ;51;0;19;0;0;10385;32;8;98;   20;7;1;0;0;0;0
397;260;20220118;14;220;20;20;40;62;     ;57;0;20;0;0;10379;56;8;96;   10;7;0;0;0;0;0
398;260;20220118;15;220;30;30;50;62;     ;52;0;13;0;0;10373;57;8;93;   10;7;0;0;0;0;0
399;260;20220118;16;240;20;20;40;57;     ;52;0;4;0;0;10368;50;8;96;   10;7;0;0;0;0;0
400;260;20220118;17;260;20;20;40;53;     ;45;0;0;0;0;10367;45;8;94;   10;7;0;0;0;0;0
401;260;20220118;18;260;20;20;40;48;   47;44;0;0;0;0;10363;27;8;97;   10;7;0;0;0;0;0
402;260;20220118;19;290;20;10;40;48;     ;45;0;0;0;0;10368;27;8;98;   10;7;0;0;0;0;0
403;260;20220118;20;0;0;0;30;48;     ;44;0;0;0;0;10365;23;8;97;   10;7;0;0;0;0;0
404;260;20220118;21;110;10;20;30;48;     ;45;0;0;0;0;10357;21;8;97;   10;7;0;0;0;0;0
405;260;20220118;22;160;20;20;30;27;     ;26;0;0;0;0;10346;12;1;98;   10;7;0;0;0;0;0
406;260;20220118;23;990;10;10;30;13;     ;12;0;0;0;0;10340;3;8;99;   34;7;1;0;0;0;0
407;260;20220118;24;130;10;20;30;1;  -14;-1;0;0;0;0;10327;1;9;98;   34;7;1;0;0;0;1
408;260;20220119;1;990;10;10;30;0;     ;-1;0;0;0;0;10317;1;8;99;   35;7;1;0;0;0;1
409;260;20220119;2;150;20;20;30;-15;     ;-17;0;0;0;0;10303;1;7;99;   35;7;1;0;0;0;1
410;260;20220119;3;230;10;10;30;-13;     ;-16;0;0;0;0;10291;16;8;98;   20;7;1;0;0;0;1
411;260;20220119;4;170;10;20;30;-15;     ;-18;0;0;0;0;10281;14;8;98;   20;7;1;0;0;0;1
412;260;20220119;5;0;10;0;30;-3;     ;-6;0;0;0;0;10277;21;8;98;   10;7;0;0;0;0;0
413;260;20220119;6;210;10;20;30;3;  -39;0;0;0;0;0;10269;23;8;98;   10;7;0;0;0;0;0
414;260;20220119;7;210;30;30;40;31;     ;28;0;0;0;0;10258;23;8;98;   10;7;0;0;0;0;0
415;260;20220119;8;210;20;20;40;35;     ;32;0;1;0;0;10255;30;8;97;   10;7;0;0;0;0;0
416;260;20220119;9;210;30;40;50;34;     ;29;0;3;0;0;10249;29;8;96;   10;7;0;0;0;0;0
417;260;20220119;10;200;40;40;70;36;     ;31;0;6;0;0;10240;35;8;96;   10;7;0;0;0;0;0
418;260;20220119;11;220;40;40;80;40;     ;32;0;5;0;0;10235;49;8;94;   10;7;0;0;0;0;0
419;260;20220119;12;220;40;40;80;48;    2;37;0;27;0;0;10222;50;8;92;   10;7;0;0;0;0;0
420;260;20220119;13;230;40;40;70;53;     ;37;0;25;0;0;10212;57;8;89;   10;7;0;0;0;0;0
421;260;20220119;14;220;50;50;100;55;     ;38;0;16;0;0;10199;57;8;88;   10;7;0;0;0;0;0
422;260;20220119;15;230;50;60;90;54;     ;44;0;7;7;2;10197;30;8;93;   52;7;0;1;0;0;0
423;260;20220119;16;250;50;40;100;56;     ;54;0;2;10;5;10200;22;8;98;   53;7;0;1;0;0;0
424;260;20220119;17;290;30;30;60;67;     ;63;0;0;3;1;10203;58;8;97;   81;7;0;1;0;0;0
425;260;20220119;18;310;30;30;70;67;   48;52;0;0;0;-1;10210;62;8;90;   23;7;0;1;0;0;0
426;260;20220119;19;300;30;30;70;64;     ;41;0;0;0;0;10215;61;8;85;     ;5;0;0;0;0;0
427;260;20220119;20;300;30;30;60;58;     ;28;0;0;0;0;10225;61;1;80;     ;5;0;0;0;0;0
428;260;20220119;21;280;30;30;60;55;     ;25;0;0;0;0;10231;61;1;80;     ;5;0;0;0;0;0
429;260;20220119;22;290;20;20;60;48;     ;25;0;0;0;0;10235;61;1;85;     ;5;0;0;0;0;0
430;260;20220119;23;280;30;30;60;51;     ;23;0;0;0;0;10236;63;1;82;     ;5;0;0;0;0;0
431;260;20220119;24;270;30;30;80;54;   27;25;0;0;0;-1;10239;67;7;82;   22;7;0;1;0;0;0
432;260;20220120;1;270;30;30;70;52;     ;25;0;0;0;0;10242;68;6;82;     ;5;0;0;0;0;0
433;260;20220120;2;290;30;30;80;53;     ;22;0;0;0;0;10244;65;7;79;     ;5;0;0;0;0;0
434;260;20220120;3;310;50;40;170;45;     ;21;0;0;3;1;10244;70;4;84;   23;7;0;1;0;0;0
435;260;20220120;4;340;40;40;100;46;     ;26;0;0;3;2;10249;70;8;87;   23;7;0;1;0;0;0
436;260;20220120;5;340;40;40;100;43;     ;17;0;0;0;-1;10256;70;8;82;   81;7;0;1;0;0;0
437;260;20220120;6;340;40;50;100;45;   34;-11;0;0;0;-1;10263;69;8;67;   23;7;0;1;0;0;0
438;260;20220120;7;340;40;50;90;46;     ;-20;0;0;0;0;10271;72;8;62;     ;5;0;0;0;0;0
439;260;20220120;8;320;30;30;80;38;     ;-2;0;1;0;-1;10277;69;8;75;   22;7;0;1;0;0;0
440;260;20220120;9;320;30;30;60;41;     ;-4;2;13;0;-1;10282;67;4;72;   23;7;0;1;0;0;0
441;260;20220120;10;330;40;50;90;49;     ;-21;8;51;0;0;10290;74;7;60;     ;5;0;0;0;0;0
442;260;20220120;11;340;50;50;110;50;     ;-12;3;56;0;0;10298;75;7;63;     ;5;0;0;0;0;0
443;260;20220120;12;320;50;50;110;57;   26;-7;6;77;0;0;10290;73;6;63;    1;7;0;0;0;0;0
444;260;20220120;13;330;50;30;110;49;     ;17;5;58;2;4;10291;75;6;79;   23;7;0;1;0;0;0
445;260;20220120;14;350;50;60;150;30;     ;9;2;38;1;4;10296;56;8;86;   81;7;0;1;0;0;0
446;260;20220120;15;340;40;40;100;40;     ;10;2;19;2;1;10298;67;8;80;   23;7;0;1;0;0;0
447;260;20220120;16;340;40;50;100;38;     ;2;2;8;0;-1;10305;64;7;77;   81;7;0;1;0;0;0
448;260;20220120;17;320;40;40;110;21;     ;8;0;0;4;5;10309;59;7;90;   81;7;0;1;0;0;0
449;260;20220120;18;320;30;40;90;24;   11;5;0;0;0;-1;10316;70;7;87;   23;7;0;1;0;0;0
450;260;20220120;19;320;30;30;70;25;     ;2;0;0;0;0;10319;70;4;85;     ;5;0;0;0;0;0
451;260;20220120;20;310;20;20;50;21;     ;3;0;0;0;-1;10323;68;4;88;   22;7;0;1;0;0;0
452;260;20220120;21;330;30;20;70;21;     ;6;0;0;1;1;10328;67;5;90;   23;7;0;1;0;0;0
453;260;20220120;22;340;20;10;70;16;     ;4;0;0;0;-1;10332;65;4;91;   22;7;0;1;0;0;0
454;260;20220120;23;220;10;20;30;-9;     ;-13;0;0;0;0;10334;64;0;96;     ;5;0;0;0;0;0
455;260;20220120;24;280;20;20;40;0;  -31;-10;0;0;0;0;10338;65;0;93;    2;7;0;0;0;0;0
456;260;20220121;1;290;20;20;40;2;     ;-5;0;0;0;0;10341;65;6;95;     ;5;0;0;0;0;0
457;260;20220121;2;270;20;20;40;0;     ;-9;0;0;0;0;10339;65;1;93;     ;5;0;0;0;0;0
458;260;20220121;3;280;20;20;30;2;     ;-5;0;0;0;0;10339;65;1;94;     ;5;0;0;0;0;0
459;260;20220121;4;290;20;20;30;-2;     ;-6;0;0;0;0;10341;65;1;97;     ;5;0;0;0;0;0
460;260;20220121;5;280;20;20;40;3;     ;-4;0;0;0;0;10340;65;5;95;     ;5;0;0;0;0;0
461;260;20220121;6;290;30;20;50;22;  -36;10;0;0;0;0;10340;65;6;92;     ;5;0;0;0;0;0
462;260;20220121;7;300;20;20;40;21;     ;11;0;0;0;0;10344;65;7;93;     ;5;0;0;0;0;0
463;260;20220121;8;270;20;20;40;10;     ;4;0;2;0;0;10345;65;1;95;     ;5;0;0;0;0;0
464;260;20220121;9;290;20;20;40;32;     ;19;10;27;0;0;10344;65;5;91;     ;5;0;0;0;0;0
465;260;20220121;10;290;20;20;50;47;     ;25;3;35;0;-1;10349;63;8;85;   51;7;0;1;0;0;0
466;260;20220121;11;270;20;30;50;60;     ;38;0;48;0;-1;10347;70;8;85;   23;7;0;1;0;0;0
467;260;20220121;12;290;30;30;50;69;  -19;41;2;36;0;0;10343;70;8;82;    2;7;0;0;0;0;0
468;260;20220121;13;290;30;40;70;62;     ;41;0;22;0;-1;10339;60;8;86;   51;7;0;1;0;0;0
469;260;20220121;14;300;30;30;60;65;     ;36;0;20;0;-1;10338;70;8;81;   23;7;0;1;0;0;0
470;260;20220121;15;290;30;30;70;59;     ;38;0;6;0;-1;10337;69;8;86;   22;7;0;1;0;0;0
471;260;20220121;16;290;30;20;60;61;     ;36;0;4;0;0;10334;68;8;83;     ;5;0;0;0;0;0
472;260;20220121;17;280;30;30;70;59;     ;35;0;1;0;0;10333;70;8;84;     ;5;0;0;0;0;0
473;260;20220121;18;280;30;30;60;59;   54;35;0;0;0;0;10333;68;8;84;    2;7;0;0;0;0;0
474;260;20220121;19;280;30;30;60;58;     ;34;0;0;0;0;10333;70;8;84;     ;5;0;0;0;0;0
475;260;20220121;20;270;30;30;70;57;     ;34;0;0;0;0;10336;69;8;85;     ;5;0;0;0;0;0
476;260;20220121;21;280;30;30;70;57;     ;34;0;0;0;0;10335;70;8;85;     ;5;0;0;0;0;0
477;260;20220121;22;280;30;30;50;58;     ;31;0;0;0;0;10330;70;8;83;     ;5;0;0;0;0;0
478;260;20220121;23;270;30;30;70;58;     ;34;0;0;0;0;10332;70;8;84;     ;5;0;0;0;0;0
479;260;20220121;24;270;30;30;60;57;   52;37;0;0;0;0;10334;65;8;86;     ;5;0;0;0;0;0
480;260;20220122;1;270;30;30;50;57;     ;42;0;0;0;0;10331;62;8;89;     ;5;0;0;0;0;0
481;260;20220122;2;290;20;20;50;56;     ;46;0;0;0;-1;10332;56;8;93;   51;7;0;1;0;0;0
482;260;20220122;3;280;20;20;40;56;     ;50;0;0;0;-1;10332;56;8;95;   22;7;0;1;0;0;0
483;260;20220122;4;270;20;20;30;57;     ;50;0;0;0;0;10333;62;8;95;     ;5;0;0;0;0;0
